Year,Date,3,Count,Lat,Lng
2008,6,2,0.0,45.45330358,-73.76072423
2007,3,1,0.0,45.50504308,-73.59017702
2006,11,1,0.0,45.49818779,-73.64509089
2010,10,1,0.0,45.5581606,-73.57525653
2008,1,2,0.0,45.48361035,-73.60652261
2009,7,2,0.0,45.68205202,-73.52264157
2006,2,1,0.0,45.4910969,-73.5964555
2008,3,2,0.0,45.42763622,-73.92929154
2009,7,2,0.0,45.60196391,-73.58877383
2008,4,3,0.0,45.61605374,-73.53169396
2007,8,3,0.0,45.49652614,-73.69205123
2009,2,2,0.0,45.46285452,-73.80705571
2007,9,3,0.0,45.57496834,-73.56226513
2008,8,2,0.0,45.49758013,-73.67991576
2009,9,3,0.0,45.54146223,-73.62006676
2008,5,3,0.0,45.51785389,-73.62779644
2008,3,1,0.0,45.44518948,-73.83274866
2008,8,2,0.0,45.67731366,-73.52861277
2008,6,1,0.0,45.50263695,-73.59673196
2010,10,2,0.0,45.45076364,-73.74742252
2008,2,3,0.0,45.62729772,-73.52655845
2008,11,3,0.0,45.52982902,-73.69938771
2007,8,2,0.0,45.52913975,-73.66535943
2007,6,3,0.0,45.60017524,-73.52517668
2008,3,3,0.0,45.43689312,-73.95759342
2008,5,1,0.0,45.49337049,-73.82796308
2008,12,2,0.0,45.55423117,-73.56897247
2008,12,2,0.0,45.5958055,-73.61074496
2008,11,3,0.0,45.69824626,-73.48487158
2006,8,3,0.0,45.56882728,-73.53441918
2010,6,1,0.0,45.46038892,-73.74095021
2006,4,1,0.0,45.45052625,-73.85683703
2007,8,3,0.0,45.4707573,-73.59993963
2009,3,1,0.0,45.44863319,-73.68372725
2009,9,3,0.0,45.54469629,-73.54531088
2008,8,2,0.0,45.6368255,-73.52453369
2010,12,2,0.0,45.49848436,-73.70925829
2009,4,2,0.0,45.59916286,-73.54006565
2007,10,2,0.0,45.43327876,-73.88864856
2007,3,1,0.0,45.510804,-73.56516089
2006,5,2,0.0,45.46649073,-73.56912386
2006,9,1,0.0,45.43512587,-73.67088744
2008,3,1,0.0,45.49722592,-73.57253445
2006,6,1,0.0,45.49068931,-73.85494618
2010,4,2,0.0,45.41844583,-73.89858019
2006,2,2,0.0,45.45047848,-73.77761039
2009,11,2,0.0,45.45733003,-73.83101506
2010,5,1,0.0,45.56157855,-73.53727142
2008,3,1,0.0,45.43479067,-73.88049751
2008,12,2,0.0,45.54879457,-73.64481053
2006,4,3,0.0,45.44075594,-73.62749619
2007,9,3,0.0,45.50097386,-73.84435564
2008,8,1,0.0,45.48317533,-73.84255876
2007,6,3,0.0,45.4585828,-73.73272547
2010,7,3,0.0,45.44449272,-73.86174686
2008,3,1,0.0,45.67115131,-73.54074401
2010,5,2,0.0,45.48472277,-73.60849687
2010,5,1,0.0,45.50514922,-73.69259023
2008,10,2,0.0,45.56297646,-73.59863836
2006,4,3,0.0,45.50523351,-73.8213411
2009,6,2,0.0,45.43588403,-73.92209645
2008,3,2,0.0,45.46751382,-73.66790834
2010,11,1,0.0,45.58649988,-73.57253032
2007,9,2,0.0,45.52712349,-73.57307637
2006,3,1,0.0,45.44867722,-73.90167813
2009,11,2,0.0,45.55292353,-73.57348311
2009,11,2,0.0,45.55379513,-73.54722704
2009,9,1,0.0,45.53058515,-73.54248826
2006,6,2,0.0,45.49004292,-73.58383672
2007,8,2,0.0,45.52552894,-73.72250111
2008,7,1,0.0,45.67340409,-73.53023905
2008,2,1,0.0,45.58088719,-73.58605161
2007,12,3,0.0,45.63599765,-73.5030153
2009,1,3,0.0,45.48942574,-73.71059843
2008,10,2,0.0,45.49041797,-73.61289935
2006,2,1,0.0,45.58623799,-73.64606861
2009,12,3,0.0,45.55299712,-73.6284046
2007,2,2,0.0,45.47009785,-73.57801769
2009,4,1,0.0,45.43773284,-73.71806672
2008,7,2,0.0,45.53534147,-73.66972149
2009,12,2,0.0,45.50792342,-73.57051043
2006,10,3,0.0,45.47264186,-73.81167762
2008,2,3,0.0,45.50507749,-73.63013415
2010,4,3,0.0,45.54977419,-73.68272844
2008,6,2,0.0,45.44309112,-73.81106631
2006,10,2,0.0,45.65894388,-73.51322211
2006,12,1,0.0,45.55187733,-73.52922186
2007,6,3,0.0,45.51731311,-73.67853101
2008,2,3,0.0,45.50557303,-73.71711107
2006,7,1,0.0,45.4573758,-73.91196289
2010,11,1,0.0,45.48666137,-73.81121012
2006,9,1,0.0,45.465587,-73.74099352
2009,8,3,0.0,45.57736573,-73.58401774
2008,12,1,0.0,45.66764008,-73.52840976
2007,6,3,0.0,45.50138668,-73.61881468
2009,9,2,0.0,45.63903763,-73.51189581
2010,9,1,0.0,45.4632676,-73.86869407
2006,5,2,0.0,45.43608761,-73.8707341
2006,5,2,0.0,45.53029912,-73.59933541
2008,2,2,0.0,45.59132379,-73.57726261
2008,12,1,0.0,45.64616439,-73.54402419
2010,6,1,0.0,45.54640285,-73.53765539
2010,4,1,0.0,45.49254994,-73.72109117
2008,6,2,0.0,45.46863722,-73.62340158
2010,6,1,0.0,45.42295709,-73.61882033
2008,3,2,0.0,45.47311629,-73.68527664
2008,8,3,0.0,45.4737284,-73.8007186
2010,1,2,0.0,45.43442256,-73.83613437
2009,5,3,0.0,45.50493879,-73.68023123
2007,9,1,0.0,45.56425681,-73.60404221
2006,1,2,0.0,45.50651246,-73.75945343
2009,11,2,0.0,45.53537841,-73.59623177
2009,10,3,0.0,45.46185287,-73.56357548
2008,12,1,0.0,45.42843316,-73.67274271
2008,7,1,0.0,45.51180784,-73.6484103
2007,1,2,0.0,45.58954412,-73.59240952
2009,9,2,0.0,45.53274996,-73.68215606
2009,4,3,0.0,45.5036966,-73.74924935
2008,9,3,0.0,45.57757454,-73.56604744
2009,5,3,0.0,45.49354261,-73.73404982
2008,3,1,0.0,45.44182019,-73.58571273
2006,4,1,0.0,45.55146465,-73.63321036
2008,2,3,0.0,45.53057095,-73.69068486
2008,10,3,0.0,45.49008713,-73.74936001
2007,6,3,0.0,45.57067905,-73.651991
2006,5,2,0.0,45.44235187,-73.66739672
2008,7,3,0.0,45.49793879,-73.71243732
2007,5,1,0.0,45.47010771,-73.83697082
2006,2,3,0.0,45.49492788,-73.64773775
2008,8,1,0.0,45.43213931,-73.65062541
2006,4,2,0.0,45.64066079,-73.55875114
2007,5,3,0.0,45.6691399,-73.53793594
2008,4,1,0.0,45.66538576,-73.51445051
2010,4,1,0.0,45.61805999,-73.57522425
2009,3,1,0.0,45.57142929,-73.61142164
2007,2,3,0.0,45.62329189,-73.55728903
2010,4,3,0.0,45.57833186,-73.62946723
2007,9,1,0.0,45.46636111,-73.68471852
2006,8,3,0.0,45.56425785,-73.63322003
2007,1,3,0.0,45.55073967,-73.64292568
2007,8,3,0.0,45.52584808,-73.66912396
2007,1,1,0.0,45.43195764,-73.89410753
2007,4,1,0.0,45.43675032,-73.8865035
2007,10,2,0.0,45.49103031,-73.55608488
2008,6,3,0.0,45.48416049,-73.69556594
2009,3,2,0.0,45.50404407,-73.81231543
2010,9,2,0.0,45.45682139,-73.82216022
2009,3,2,0.0,45.53580697,-73.68040215
2009,4,2,0.0,45.60724601,-73.57913502
2006,11,2,0.0,45.6760543,-73.49123945
2009,8,1,0.0,45.47226111,-73.76114536
2010,7,3,0.0,45.43680744,-73.83903467
2009,11,2,0.0,45.4694406,-73.56388554
2010,9,1,0.0,45.42220898,-73.90666585
2008,6,1,0.0,45.65084678,-73.55309557
2006,2,1,0.0,45.55540438,-73.62655731
2008,6,3,0.0,45.43319396,-73.96237498
2008,9,3,0.0,45.60499986,-73.60438445
2008,4,3,0.0,45.59500033,-73.5784
2007,11,2,0.0,45.45905482,-73.72034648
2006,7,3,0.0,45.50059043,-73.72995753
2008,3,2,0.0,45.43078683,-73.94697434
2009,9,3,0.0,45.43853281,-73.92288077
2007,4,3,0.0,45.63652498,-73.53544721
2009,11,2,0.0,45.56560817,-73.58556137
2007,3,2,0.0,45.61354475,-73.60694872
2006,7,3,0.0,45.51601538,-73.62795502
2008,2,2,0.0,45.45575662,-73.75437932
2009,3,3,0.0,45.43067246,-73.60936257
2009,7,1,0.0,45.49382521,-73.65527132
2010,1,1,0.0,45.54191442,-73.61868885
2006,5,1,0.0,45.57399052,-73.62527768
2009,4,3,0.0,45.46371999,-73.61923872
2006,1,3,0.0,45.51173751,-73.57697309
2008,3,1,0.0,45.66126881,-73.49968839
2007,10,1,0.0,45.6652037,-73.53903732
2010,3,3,0.0,45.47736589,-73.74132922
2007,3,2,0.0,45.45345275,-73.89411879
2010,8,3,0.0,45.55148555,-73.59217157
2010,3,2,0.0,45.47129299,-73.7515941
2006,2,2,0.0,45.54795523,-73.68741671
2007,5,3,0.0,45.45777105,-73.6471084
2007,9,3,0.0,45.50590857,-73.67659004
2007,9,2,0.0,45.44003753,-73.88875277
2007,12,3,0.0,45.45489241,-73.70075846
2007,8,3,0.0,45.63977594,-73.55032878
2010,9,3,0.0,45.49358755,-73.76744245
2007,10,1,0.0,45.48415066,-73.69431013
2007,4,1,0.0,45.59676114,-73.51102438
2009,2,2,0.0,45.60290516,-73.5085543
2006,11,2,0.0,45.44304548,-73.72786198
2006,3,1,0.0,45.55042917,-73.53985144
2008,5,3,0.0,45.44527823,-73.66360772
2009,5,2,0.0,45.63919664,-73.55149573
2007,5,3,0.0,45.5624563,-73.61650499
2007,10,2,0.0,45.46704802,-73.73445261
2009,12,3,0.0,45.49586801,-73.74323209
2010,8,3,0.0,45.56173892,-73.67425058
2009,6,2,0.0,45.44423753,-73.74185925
2008,5,1,0.0,45.4642467,-73.87013929
2007,3,2,0.0,45.60034767,-73.51263719
2006,11,1,0.0,45.4545329,-73.65257545
2009,9,3,0.0,45.46583786,-73.78971585
2006,6,3,0.0,45.44082186,-73.8619677
2009,12,1,0.0,45.48710268,-73.73843228
2008,2,1,0.0,45.49717807,-73.55174515
2007,6,3,0.0,45.55962508,-73.57542342
2007,12,1,0.0,45.5222844,-73.70495912
2009,4,1,0.0,45.63964087,-73.57003328
2008,5,3,0.0,45.51781213,-73.69523085
2010,7,3,0.0,45.54236019,-73.68927173
2007,1,1,0.0,45.48189025,-73.70238563
2007,6,1,0.0,45.45268454,-73.74921091
2006,2,2,0.0,45.63232245,-73.60072518
2007,4,2,0.0,45.51838757,-73.5835953
2010,9,2,0.0,45.41707171,-73.94059504
2009,12,1,0.0,45.53872929,-73.70190789
2007,1,2,0.0,45.55357547,-73.61133748
2007,3,2,0.0,45.49714566,-73.74115075
2008,9,1,0.0,45.51744699,-73.71697206
2008,8,2,0.0,45.62269955,-73.55471245
2010,11,3,0.0,45.49187665,-73.69386761
2010,6,2,0.0,45.48875163,-73.72911549
2006,12,2,0.0,45.59022789,-73.51380723
2006,2,3,0.0,45.58294252,-73.56260163
2006,10,2,0.0,45.44591121,-73.73094627
2010,6,1,0.0,45.43614186,-73.93865331
2009,5,2,0.0,45.51636982,-73.64657607
2009,6,3,0.0,45.6198226,-73.59571304
2006,3,2,0.0,45.42964938,-73.63221422
2010,8,3,0.0,45.60095748,-73.55415053
2006,12,3,0.0,45.46573454,-73.74654571
2010,7,2,0.0,45.4837756,-73.67731463
2006,10,1,0.0,45.50952941,-73.74381576
2010,9,2,0.0,45.45031366,-73.77177401
2007,5,2,0.0,45.44167896,-73.81869759
2008,9,3,0.0,45.42937741,-73.94935745
2009,2,2,0.0,45.44721003,-73.76067601
2006,1,1,0.0,45.57464246,-73.58651194
2009,2,3,0.0,45.44810946,-73.61374043
2009,9,1,0.0,45.4621767,-73.86498307
2009,7,1,0.0,45.51166332,-73.62515441
2010,6,2,0.0,45.46930975,-73.72311841
2009,6,3,0.0,45.57403867,-73.52980115
2006,6,3,0.0,45.56422559,-73.64226295
2009,7,2,0.0,45.60457419,-73.53005291
2008,10,1,0.0,45.52985118,-73.70436054
2006,3,3,0.0,45.53092203,-73.62262202
2010,10,3,0.0,45.461515,-73.82050581
2007,8,3,0.0,45.65683347,-73.5577946
2008,8,1,0.0,45.61050454,-73.57405688
2009,5,2,0.0,45.6248864,-73.5577353
2006,3,1,0.0,45.59767464,-73.52091636
2008,7,3,0.0,45.48591162,-73.73923905
2007,9,3,0.0,45.49542577,-73.6803464
2008,3,2,0.0,45.43942434,-73.59772124
2008,11,1,0.0,45.57506531,-73.54835585
2006,2,3,0.0,45.60312159,-73.51170777
2006,10,2,0.0,45.5609941,-73.58599565
2007,4,3,0.0,45.69154366,-73.48506565
2010,11,1,0.0,45.60668041,-73.51382317
2007,9,1,0.0,45.49328388,-73.76916623
2008,2,1,0.0,45.6218645,-73.55749416
2008,2,2,0.0,45.48224437,-73.8349477
2006,8,2,0.0,45.49094666,-73.72207219
2007,12,1,0.0,45.4913248,-73.62518572
2010,4,1,0.0,45.45760336,-73.6430739
2009,9,3,0.0,45.49380108,-73.56140866
2009,7,3,0.0,45.52116823,-73.54929214
2009,11,1,0.0,45.40927414,-73.9466355
2007,9,3,0.0,45.43407251,-73.64319368
2008,8,1,0.0,45.56004656,-73.60950503
2007,7,2,0.0,45.53575082,-73.65917424
2008,5,3,0.0,45.63449945,-73.54855015
2007,11,3,0.0,45.52731881,-73.63650592
2006,5,2,0.0,45.45397346,-73.91655298
2006,1,1,0.0,45.5896508,-73.57467179
2010,1,3,0.0,45.46654144,-73.74736036
2010,1,3,0.0,45.53850544,-73.70143135
2010,3,1,0.0,45.47492032,-73.6369573
2008,5,1,0.0,45.54644861,-73.69254692
2008,2,3,0.0,45.57503442,-73.52821796
2008,4,3,0.0,45.5126376,-73.55218585
2007,3,1,0.0,45.51986146,-73.58550681
2007,3,3,0.0,45.44147576,-73.84746805
2006,8,3,0.0,45.61662087,-73.51132152
2008,10,1,0.0,45.41836741,-73.95398961
2006,6,3,0.0,45.52332879,-73.6953088
2008,9,2,0.0,45.54215857,-73.62282948
2008,10,3,0.0,45.48457518,-73.76652426
2007,11,2,0.0,45.48633514,-73.60853304
2006,3,2,0.0,45.42866002,-73.68601769
2006,10,1,0.0,45.49185305,-73.6590008
2007,12,3,0.0,45.50093808,-73.79350748
2006,4,1,0.0,45.50039248,-73.76313515
2008,4,1,0.0,45.43514751,-73.69076059
2006,2,3,0.0,45.43521372,-73.9024625
2006,7,2,0.0,45.50777317,-73.7407009
2006,1,3,0.0,45.47135812,-73.84046635
2010,8,1,0.0,45.42463503,-73.94823819
2008,10,2,0.0,45.67045948,-73.49507766
2009,7,3,0.0,45.49811365,-73.82474512
2008,5,3,0.0,45.45040085,-73.63898376
2010,11,2,0.0,45.46617648,-73.72327449
2007,12,1,0.0,45.58001845,-73.61806473
2008,7,1,0.0,45.50540706,-73.71557098
2008,1,2,0.0,45.52371149,-73.57791867
2006,1,3,0.0,45.43023547,-73.95027736
2009,10,3,0.0,45.49915584,-73.78020782
2007,3,1,0.0,45.51489052,-73.6394778
2008,3,1,0.0,45.45182266,-73.91079345
2010,12,3,0.0,45.45097073,-73.6844825
2007,10,1,0.0,45.46499749,-73.58299527
2010,4,2,0.0,45.58897453,-73.63444113
2008,5,2,0.0,45.52367924,-73.65300693
2008,10,1,0.0,45.46338718,-73.86128727
2009,12,3,0.0,45.53475874,-73.66708597
2008,8,1,0.0,45.56994187,-73.55143371
2008,10,1,0.0,45.53248628,-73.57374221
2008,9,3,0.0,45.57255917,-73.58565746
2010,4,2,0.0,45.56698548,-73.66429044
2009,1,2,0.0,45.45003034,-73.59581671
2009,3,1,0.0,45.63156466,-73.59486861
2010,5,3,0.0,45.67687765,-73.49815881
2009,8,2,0.0,45.47219038,-73.69318142
2007,12,3,0.0,45.46785142,-73.62931555
2008,3,1,0.0,45.47064756,-73.6790057
2008,2,3,0.0,45.53044581,-73.60173111
2010,11,1,0.0,45.47998089,-73.5766228
2007,10,3,0.0,45.47597763,-73.71096876
2006,3,2,0.0,45.6223219,-73.59593038
2007,6,3,0.0,45.48069265,-73.66991791
2010,9,2,0.0,45.47053817,-73.72407848
2009,4,1,0.0,45.54370597,-73.68238403
2009,2,1,0.0,45.49827702,-73.7466939
2009,2,3,0.0,45.46302288,-73.68265412
2007,5,2,0.0,45.45425503,-73.68979255
2010,5,1,0.0,45.45752694,-73.75297734
2010,11,1,0.0,45.45240293,-73.58841039
2009,6,2,0.0,45.45750886,-73.897013
2009,10,3,0.0,45.47637527,-73.76169545
2010,2,3,0.0,45.47050392,-73.82764519
2008,8,1,0.0,45.49592313,-73.7100864
2006,2,2,0.0,45.45903377,-73.6116173
2006,8,1,0.0,45.57002004,-73.58037327
2007,8,1,0.0,45.54711317,-73.64706687
2007,12,2,0.0,45.62521765,-73.60519553
2007,5,2,0.0,45.5023401,-73.67556434
2009,5,2,0.0,45.56256609,-73.61948949
2009,4,2,0.0,45.45724339,-73.7054162
2006,1,3,0.0,45.42922243,-73.64043993
2007,2,1,0.0,45.62308168,-73.51610181
2008,5,3,0.0,45.44956837,-73.74616586
2006,8,1,0.0,45.55442113,-73.6252933
2009,2,1,0.0,45.42492651,-73.88440258
2007,2,2,0.0,45.48577062,-73.73136792
2010,11,2,0.0,45.46643616,-73.72700425
2009,1,1,0.0,45.58375591,-73.60766857
2006,7,1,0.0,45.56326965,-73.58122484
2010,6,3,0.0,45.50744284,-73.6541453
2007,10,1,0.0,45.57557484,-73.55962895
2006,7,3,0.0,45.45829362,-73.82623494
2007,2,2,0.0,45.52153706,-73.70010862
2008,8,1,0.0,45.43390312,-73.92942262
2007,12,2,0.0,45.46592796,-73.80194961
2007,4,1,0.0,45.43934039,-73.61950774
2006,4,2,0.0,45.4270603,-73.92846969
2006,7,3,0.0,45.61317226,-73.5931149
2008,1,2,0.0,45.6808017,-73.49395095
2006,5,3,0.0,45.5692127,-73.62946152
2007,8,1,0.0,45.43565124,-73.71272551
2007,1,1,0.0,45.52850684,-73.72697404
2010,5,1,0.0,45.45502827,-73.87717148
2007,3,2,0.0,45.49189014,-73.83114717
2010,4,1,0.0,45.62953387,-73.5212249
2008,12,2,0.0,45.45294376,-73.89940754
2009,11,1,0.0,45.61241056,-73.5548151
2008,7,1,0.0,45.44975287,-73.89293004
2010,10,3,0.0,45.57759942,-73.60228135
2008,9,2,0.0,45.45141662,-73.70051284
2009,2,1,0.0,45.55000022,-73.65005834
2007,8,3,0.0,45.45869015,-73.82700547
2009,10,3,0.0,45.45769302,-73.62238268
2007,6,2,0.0,45.46173033,-73.59603633
2007,10,2,0.0,45.46886844,-73.61046241
2009,1,1,0.0,45.42224242,-73.6161998
2009,2,2,0.0,45.42199849,-73.62576315
2010,5,2,0.0,45.59448055,-73.53059401
2006,4,2,0.0,45.44604673,-73.63723234
2006,7,3,0.0,45.50773733,-73.61837835
2010,6,3,0.0,45.62538629,-73.58921914
2009,7,2,0.0,45.48546279,-73.78870844
2009,12,2,0.0,45.44052791,-73.66159324
2010,8,3,0.0,45.52776204,-73.66197477
2006,2,3,0.0,45.42015652,-73.95299923
2007,12,2,0.0,45.45876204,-73.79201995
2009,3,3,0.0,45.46678944,-73.68581364
2007,11,1,0.0,45.4891352,-73.68917505
2008,9,1,0.0,45.58178612,-73.5385566
2008,2,1,0.0,45.4967483,-73.65932325
2007,3,1,0.0,45.64088342,-73.57216716
2007,2,3,0.0,45.43486949,-73.71935108
2006,12,2,0.0,45.44928777,-73.87190363
2010,2,1,0.0,45.45354965,-73.85809581
2009,11,1,0.0,45.47658734,-73.75139824
2010,8,2,0.0,45.59395051,-73.55422116
2007,8,3,0.0,45.46984873,-73.80330297
2010,1,2,0.0,45.60718121,-73.5963793
2008,11,3,0.0,45.57177504,-73.65528852
2007,7,1,0.0,45.44154932,-73.83868771
2009,4,3,0.0,45.43665626,-73.67668883
2007,2,1,0.0,45.5023506,-73.80823964
2007,10,3,0.0,45.52029504,-73.62783343
2008,6,3,0.0,45.44523953,-73.85450674
2008,12,2,0.0,45.43360277,-73.87668741
2007,11,2,0.0,45.43374767,-73.83503563
2006,1,1,0.0,45.43365488,-73.64802468
2010,8,2,0.0,45.64248882,-73.52041729
2007,8,1,0.0,45.48400868,-73.77839183
2006,8,1,0.0,45.58815699,-73.54740878
2007,11,2,0.0,45.48579523,-73.81082136
2006,11,1,0.0,45.50667747,-73.80997415
2008,3,1,0.0,45.47713427,-73.70418805
2007,7,2,0.0,45.4781511,-73.73641859
2009,9,2,0.0,45.4345866,-73.72537763
2008,5,2,0.0,45.51184147,-73.57088586
2007,9,2,0.0,45.57052091,-73.52192532
2007,8,3,0.0,45.63338684,-73.57680195
2007,2,1,0.0,45.54608413,-73.58070251
2006,11,3,0.0,45.46735883,-73.65893193
2010,2,1,0.0,45.53316633,-73.70030005
2008,7,2,0.0,45.61554849,-73.57992986
2010,6,1,0.0,45.51618757,-73.5938949
2008,3,3,0.0,45.60637162,-73.60340964
2008,3,1,0.0,45.4298574,-73.64080079
2006,10,1,0.0,45.53816971,-73.7042876
2008,12,1,0.0,45.47403511,-73.85040219
2007,5,3,0.0,45.47094384,-73.57292441
2008,10,1,0.0,45.49774238,-73.83458138
2010,4,3,0.0,45.44928363,-73.65733358
2009,10,2,0.0,45.63065264,-73.52610253
2006,2,1,0.0,45.61756131,-73.60931322
2008,8,3,0.0,45.43862158,-73.90297601
2007,2,1,0.0,45.48604403,-73.69408128
2009,12,2,0.0,45.46316186,-73.73757532
2007,4,2,0.0,45.45710748,-73.83511993
2009,10,3,0.0,45.60703627,-73.51536826
2009,5,3,0.0,45.51827524,-73.54470974
2006,7,3,0.0,45.49477418,-73.76549377
2007,11,2,0.0,45.44500564,-73.60525221
2007,2,2,0.0,45.44234256,-73.66485374
2010,5,1,0.0,45.63449361,-73.51754374
2008,12,2,0.0,45.56693731,-73.5327853
2009,11,3,0.0,45.65580732,-73.57483248
2008,10,2,0.0,45.5830901,-73.54224396
2009,11,1,0.0,45.5110381,-73.69746942
2007,3,2,0.0,45.42790832,-73.89591186
2006,8,3,0.0,45.5030148,-73.78798932
2007,10,1,0.0,45.46097362,-73.81842672
2009,9,2,0.0,45.51678459,-73.68533755
2010,4,2,0.0,45.59632455,-73.56037437
2006,4,3,0.0,45.68236824,-73.51608652
2009,9,2,0.0,45.63574668,-73.53053507
2006,11,2,0.0,45.59396117,-73.53957068
2010,5,2,0.0,45.48744355,-73.8103467
2009,3,2,0.0,45.55074099,-73.55702089
2008,1,3,0.0,45.42626921,-73.87477657
2010,1,2,0.0,45.60434094,-73.54137626
2010,9,2,0.0,45.58269561,-73.63292925
2008,2,1,0.0,45.48871275,-73.62106232
2006,3,3,0.0,45.45249263,-73.6812191
2007,5,3,0.0,45.42137443,-73.64042515
2010,11,3,0.0,45.55256071,-73.64208881
2009,12,2,0.0,45.46871665,-73.61144739
2006,6,3,0.0,45.45483283,-73.77798921
2010,7,2,0.0,45.45043877,-73.58388409
2008,12,1,0.0,45.47440499,-73.58717296
2009,12,3,0.0,45.43286587,-73.84522299
2010,11,1,0.0,45.61870263,-73.56115937
2008,12,1,0.0,45.50921277,-73.84587028
2008,9,2,0.0,45.46731503,-73.73324849
2010,11,3,0.0,45.62258996,-73.56339647
2006,2,2,0.0,45.43934823,-73.94471439
2006,2,2,0.0,45.4863859,-73.81726514
2009,1,1,0.0,45.44554416,-73.84207018
2006,5,1,0.0,45.47554747,-73.64805131
2010,8,2,0.0,45.52141496,-73.55548097
2009,12,3,0.0,45.48520812,-73.69301173
2006,1,3,0.0,45.46424539,-73.73132112
2006,6,3,0.0,45.49927287,-73.61319726
2008,3,3,0.0,45.45788756,-73.5710062
2006,9,3,0.0,45.45870311,-73.81524943
2010,5,1,0.0,45.46281212,-73.73072065
2010,2,2,0.0,45.59188443,-73.53541856
2007,11,1,0.0,45.51393482,-73.71939173
2007,3,3,0.0,45.44470677,-73.8295908
2007,11,2,0.0,45.68260127,-73.50338747
2010,11,1,0.0,45.47312202,-73.65580236
2006,11,1,0.0,45.60280907,-73.52953293
2010,7,1,0.0,45.4137652,-73.92020868
2008,7,3,0.0,45.4623264,-73.68485041
2006,8,2,0.0,45.5570256,-73.59163828
2008,12,3,0.0,45.45169917,-73.57307316
2010,8,1,0.0,45.59098599,-73.54913663
2010,8,1,0.0,45.51449117,-73.70347687
2006,8,2,0.0,45.50521353,-73.65152277
2008,12,2,0.0,45.44737814,-73.80661943
2007,10,2,0.0,45.50148307,-73.6253853
2007,7,2,0.0,45.54315558,-73.56288559
2006,6,3,0.0,45.55080871,-73.60416939
2007,7,2,0.0,45.5342038,-73.61016947
2006,5,3,0.0,45.46665633,-73.7410147
2008,7,1,0.0,45.52468861,-73.69037344
2009,6,3,0.0,45.60186182,-73.54284746
2006,4,3,0.0,45.54129412,-73.53549054
2010,4,1,0.0,45.61561523,-73.56212722
2006,5,3,0.0,45.51468496,-73.6557946
2009,11,2,0.0,45.43786441,-73.95537428
2010,7,1,0.0,45.5928782,-73.60167902
2008,12,1,0.0,45.42816105,-73.61206583
2009,5,2,0.0,45.42401574,-73.61466215
2007,11,2,0.0,45.54309602,-73.68390885
2006,8,2,0.0,45.5124921,-73.69093589
2010,4,2,0.0,45.43581845,-73.62353951
2008,4,3,0.0,45.45604051,-73.71301686
2008,4,3,0.0,45.51979218,-73.69826301
2007,3,2,0.0,45.50170951,-73.77223734
2010,7,1,0.0,45.50755471,-73.70968985
2007,8,3,0.0,45.49799413,-73.79648463
2010,4,1,0.0,45.52962021,-73.55026554
2010,2,1,0.0,45.44837417,-73.81207476
2009,10,1,0.0,45.42916267,-73.94744065
2008,7,3,0.0,45.43700605,-73.69604133
2008,8,3,0.0,45.47151969,-73.68740402
2007,12,1,0.0,45.49651837,-73.59100906
2009,4,2,0.0,45.45235233,-73.7991556
2007,5,1,0.0,45.46257124,-73.84331304
2008,10,1,0.0,45.5658874,-73.52385863
2006,3,2,0.0,45.64516479,-73.55657418
2007,6,2,0.0,45.42616871,-73.95013233
2010,1,2,0.0,45.54492023,-73.6025275
2009,7,1,0.0,45.44914127,-73.66901619
2007,3,1,0.0,45.51469132,-73.59185889
2008,8,3,0.0,45.55977705,-73.57104828
2009,9,1,0.0,45.48494061,-73.75974393
2009,8,2,0.0,45.59615174,-73.57784423
2006,7,1,0.0,45.56683968,-73.65189114
2006,3,3,0.0,45.47165402,-73.64273047
2007,7,1,0.0,45.48738609,-73.68026139
2006,2,3,0.0,45.51626483,-73.64054424
2009,4,3,0.0,45.48066398,-73.66798159
2006,4,2,0.0,45.4708657,-73.68084342
2010,7,1,0.0,45.6448775,-73.57218732
2009,9,1,0.0,45.58440199,-73.58182493
2010,4,2,0.0,45.52213791,-73.5951243
2008,3,2,0.0,45.54062228,-73.60865068
2008,1,2,0.0,45.45634202,-73.88314441
2006,7,1,0.0,45.49339944,-73.76454649
2006,5,3,0.0,45.54907249,-73.55454697
2007,10,1,0.0,45.51535732,-73.71803628
2009,12,3,0.0,45.44279895,-73.61830474
2009,1,1,0.0,45.60674938,-73.62288817
2006,12,2,0.0,45.44740224,-73.91416714
2007,4,2,0.0,45.4782654,-73.86699853
2008,2,2,0.0,45.61228045,-73.52533123
2006,6,3,0.0,45.4318254,-73.60910201
2008,10,2,0.0,45.65128523,-73.52917522
2010,8,2,0.0,45.51519773,-73.71496573
2008,1,1,0.0,45.50090705,-73.73928435
2009,10,1,0.0,45.47726251,-73.6274387
2007,6,2,0.0,45.42868758,-73.95892094
2007,6,2,0.0,45.43092908,-73.93717463
2009,4,3,0.0,45.54396773,-73.59053008
2010,7,3,0.0,45.44112041,-73.94866813
2009,12,1,0.0,45.53048449,-73.59505959
2009,6,2,0.0,45.44696361,-73.83242277
2009,1,1,0.0,45.4770439,-73.78350834
2006,5,3,0.0,45.58275842,-73.53006505
2006,3,1,0.0,45.47075546,-73.72790441
2008,5,2,0.0,45.54786681,-73.66240806
2007,5,1,0.0,45.6261169,-73.55289009
2008,9,2,0.0,45.46559216,-73.67313234
